family,variant,pipeline,runs,offline_failure_rate,online_failure_rate,total_objective_mean,total_objective_std,total_objective_sem,total_objective_ci95,offline_obj_mean,offline_obj_std,offline_obj_ci95,online_cost_mean,online_cost_std,online_cost_ci95,offline_runtime_mean,offline_runtime_std,online_runtime_mean,online_runtime_std,offline_fallback_mean,offline_fallback_ci95,online_fallback_mean,online_fallback_ci95,final_fallback_mean,final_fallback_ci95
cost_shift,high_penalty_A,MILP(BFD-warm)+BestFit,30,0.0,0.0,1831.3110994698757,36.26027739469181,6.62019062348912,12.975573622038675,229.90928257546108,2.5574337631248234,0.9151659187740091,1601.4018168944142,36.23662165945319,12.967108525899695,0.01602022647857666,0.002106536999778945,0.004448577637473742,6.859070174363508e-05,0.0,0.0,0.0,0.0,0.0,0.0
cost_shift,high_penalty_A,MILP(BFD-warm)+CostAwareBestFit,30,0.0,0.0,1210.8054902898214,17.22934276107314,3.1456332270760337,6.165441125069026,229.90928257546108,2.5574337631248234,0.9151659187740091,980.8962077143603,16.331824546994675,5.844268356942308,0.01676021416982015,0.003695970200254035,0.07633441657138368,0.010961414891505945,0.0,0.0,0.0,0.0,0.0,0.0
cost_shift,high_penalty_A,MILP+BalancedPrice,30,0.0,0.0,1209.49201156674,13.443184313448375,2.4543784310584247,4.810581724874512,229.90928257546108,2.5574337631248234,0.9151659187740091,979.582728991279,12.223090834197707,4.373976880585485,0.012784012158711751,0.0020901383961576133,0.0338827987977614,0.002580792723107343,0.0,0.0,0.03333333333333333,0.06533333333333333,0.03333333333333333,0.06533333333333333
cost_shift,high_penalty_A,MILP+BestFit,30,0.0,0.0,1831.3110994698757,36.26027739469181,6.62019062348912,12.975573622038675,229.90928257546108,2.5574337631248234,0.9151659187740091,1601.4018168944142,36.23662165945319,12.967108525899695,0.012694724400838216,0.0017918056191689154,0.004508758320783576,8.40678615816947e-05,0.0,0.0,0.0,0.0,0.0,0.0
cost_shift,high_penalty_A,MILP+CostAwareBestFit,30,0.0,0.0,1210.8054902898214,17.22934276107314,3.1456332270760337,6.165441125069026,229.90928257546108,2.5574337631248234,0.9151659187740091,980.8962077143603,16.331824546994675,5.844268356942308,0.012511396408081054,0.0017123459140233903,0.07231798879026125,0.0033161171116381487,0.0,0.0,0.0,0.0,0.0,0.0
cost_shift,high_penalty_A,MILP+NextFit,30,0.0,1.0,669.4092795455784,150.0738136448513,27.399604341370548,53.703224509086276,229.90928257546108,2.5574337631248234,0.9151659187740091,439.4999969701175,150.5472871647075,53.8726548321946,0.0157452662785848,0.005112830755875162,0.0008873083473493656,0.00034609073292836575,0.0,0.0,0.0,0.0,0.0,0.0
cost_shift,high_penalty_B,BFD+BestFit,30,0.0,0.0,2004.7374279920741,45.33741703422354,8.277442002887733,16.223786325659958,401.7525423160244,15.498702321017275,5.546139397208839,1602.9848856760498,39.58903917292283,14.16675572617746,0.0006330916347603003,1.2805507849467087e-05,0.004480511128591994,5.5164363690528976e-05,0.0,0.0,0.0,0.0,0.0,0.0
cost_shift,high_penalty_B,BFD+NextFit,30,0.0,1.0,806.1364546881351,150.24655778296474,27.43114296174439,53.765040205019,401.7525423160244,15.498702321017275,5.546139397208839,404.3839123721107,149.73996165981285,53.583757110544965,0.0006591444369405508,4.7594469186954674e-05,0.0007299457443878055,0.0002229821559079721,0.0,0.0,0.0,0.0,0.0,0.0
cost_shift,high_penalty_B,CostAwareBFD+CostAwareBestFit,30,0.0,0.0,1191.882757421231,10.409565973245302,1.9005180324615567,3.725015343624651,228.6011877622233,2.387188567095099,0.8542444577813947,963.2815696590076,9.591919501534719,3.432424311432659,0.0007327015046030283,1.2093558691037163e-05,0.062365791651730736,0.0027972219370868395,0.0,0.0,0.0,0.0,0.0,0.0
cost_shift,high_penalty_B,FFD+BestFit,30,0.0,0.0,2003.8621050485258,36.87607985562768,6.73262025642971,13.195935702602231,401.33901263294695,14.274989947259048,5.1082395481518645,1602.5230924155787,31.58347131680379,11.302000060560143,8.24861228466034e-05,5.029852757195232e-06,0.0044481736530239385,5.1137165395683106e-05,0.0,0.0,0.0,0.0,0.0,0.0
cost_shift,high_penalty_B,FFD+NextFit,30,0.0,1.0,1339.3916983793638,348.9961691012354,63.717691433211364,124.88667520909428,401.33901263294695,14.274989947259048,5.1082395481518645,938.0526857464166,343.2963198203914,122.84701033910231,0.00011194168279568354,0.00012301308719852346,0.0009214903227984905,0.00028895907710829385,0.0,0.0,0.0,0.0,0.0,0.0
cost_shift,high_penalty_B,MILP(BFD-warm)+BestFit,30,0.0,0.0,1827.0084942576348,28.3508678216379,5.17613661025281,10.145227756095506,228.44626605948204,2.3188717999846515,0.8297976166386115,1598.5622281981525,28.34715488853423,10.14389910004812,0.010396305720011394,0.0017769993494972458,0.004547499919620653,9.63616357254508e-05,0.0,0.0,0.0,0.0,0.0,0.0
cost_shift,high_penalty_B,MILP(BFD-warm)+CostAwareBestFit,30,0.0,0.0,1191.748220933755,10.569105060335447,1.929645751395908,3.7821056727359794,228.44626605948204,2.3188717999846515,0.8297976166386115,963.3019548742728,9.662671565795058,3.457742612468482,0.010483996073404948,0.0019401116645816514,0.06236235687974841,0.002885773071067882,0.0,0.0,0.0,0.0,0.0,0.0
cost_shift,high_penalty_B,MILP+BalancedPrice,30,0.0,0.0,1191.748220933755,10.569105060335447,1.929645751395908,3.7821056727359794,228.44626605948204,2.3188717999846515,0.8297976166386115,963.3019548742728,9.662671565795058,3.457742612468482,0.007979607582092286,0.0025504470398152713,0.03610155138497551,0.007755683217785964,0.0,0.0,0.0,0.0,0.0,0.0
cost_shift,high_penalty_B,MILP+BestFit,30,0.0,0.0,1827.0084942576348,28.3508678216379,5.17613661025281,10.145227756095506,228.44626605948204,2.3188717999846515,0.8297976166386115,1598.5622281981525,28.34715488853423,10.14389910004812,0.008304444948832194,0.0027453908872046074,0.005348123509126405,0.00210194452161782,0.0,0.0,0.0,0.0,0.0,0.0
cost_shift,high_penalty_B,MILP+CostAwareBestFit,30,0.0,0.0,1191.748220933755,10.569105060335447,1.929645751395908,3.7821056727359794,228.44626605948204,2.3188717999846515,0.8297976166386115,963.3019548742728,9.662671565795058,3.457742612468482,0.007817459106445313,0.003092034339081286,0.06474923195783049,0.005574239296724906,0.0,0.0,0.0,0.0,0.0,0.0
cost_shift,high_penalty_B,MILP+NextFit,30,0.0,1.0,584.5085675767137,94.66418744380319,17.28323695028944,33.8751444225673,228.44626605948204,2.3188717999846515,0.8297976166386115,356.06230151723173,94.63681928527639,33.865350852816064,0.008717989921569825,0.0026126543129041946,0.0007506014313548804,0.0002946244990684306,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_A,BFD+BestFit,30,0.0,0.0,897.2614739098805,25.470348776218074,4.650228190752914,9.114447253875712,178.96634194489835,11.00439335161732,3.9378715872892474,718.2951319649823,21.02270181930403,7.522877230676638,0.0006959902743498485,2.0935250935442522e-05,0.0051938985784848535,0.00014525670532066946,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_A,BFD+NextFit,30,0.0,1.0,453.8929948440774,97.96861039805829,17.88653928081723,35.057616990401776,178.96634194489835,11.00439335161732,3.9378715872892474,274.9266528991791,96.23797920855993,34.438318572811085,0.0007134568644687533,9.26934271837124e-05,0.0010911653672034541,0.0003537361599143784,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_A,CostAwareBFD+CostAwareBestFit,30,0.0,0.0,359.9463895750085,6.617751526521319,1.2082305970133247,2.3681319701461163,67.56356159524532,1.5633496816415229,0.5594374987903403,292.38282797976314,5.93335070886581,2.123222282892247,0.0008368138999988636,8.978189451754245e-05,0.11837033615447581,0.012571061950652168,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_A,FFD+BestFit,30,0.0,0.0,888.0839338668404,24.312162777749368,4.438773325036929,8.699995717072381,177.8660778718035,10.074721573353813,3.605192813989083,710.2178559950371,18.385777467818887,6.579265970177817,0.0001233723092203339,5.163781934721983e-06,0.005151800050710639,0.00012084578661665641,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_A,FFD+NextFit,30,0.0,1.0,538.8711535063117,94.99162589084692,17.343018758169542,33.9923167660123,177.8660778718035,10.074721573353813,3.605192813989083,361.00507563450816,97.37735820384877,34.84604010995903,0.00012900137808173894,2.3667338824157227e-05,0.0011676179788385828,0.00035178821312569354,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_A,MILP(BFD-warm)+BestFit,30,0.0,0.0,782.7436719350783,24.030630999463096,4.387372889829617,8.59925086406605,66.73141144197595,1.2513655968641992,0.44779542785777937,716.0122604931023,23.536971560029862,8.422597102406797,0.023265949885050454,0.006485080877800501,0.005457091494463384,0.0005811224942119639,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_A,MILP(BFD-warm)+CostAwareBestFit,30,0.0,0.0,359.0045043410343,6.4607762901378045,1.1795709710343392,2.311959103227305,66.73141144197595,1.2513655968641992,0.44779542785777937,292.2730928990584,5.98435437442446,2.141473710211636,0.019757588704427082,0.0034963417975422545,0.11314170140152176,0.00783265199899625,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_A,MILP+BalancedPrice,30,0.0,0.0,359.0045043410343,6.4607762901378045,1.1795709710343392,2.311959103227305,66.73141144197595,1.2513655968641992,0.44779542785777937,292.2730928990584,5.98435437442446,2.141473710211636,0.015648818016052245,0.0026752087612781214,0.050418120824421445,0.003686172568399559,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_A,MILP+BestFit,30,0.0,0.0,782.7436719350783,24.030630999463096,4.387372889829617,8.59925086406605,66.73141144197595,1.2513655968641992,0.44779542785777937,716.0122604931023,23.536971560029862,8.422597102406797,0.014882707595825195,0.0021532947427365208,0.005381044403960308,0.0001537452309454122,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_A,MILP+CostAwareBestFit,30,0.0,0.0,359.0045043410343,6.4607762901378045,1.1795709710343392,2.311959103227305,66.73141144197595,1.2513655968641992,0.44779542785777937,292.2730928990584,5.98435437442446,2.141473710211636,0.016471489270528158,0.004426410999953889,0.14616150549457718,0.10663527896927653,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_A,MILP+NextFit,30,0.0,1.0,308.14019819206834,80.00019498114298,14.605970465327863,28.62770211204261,66.73141144197595,1.2513655968641992,0.44779542785777937,241.40878675009245,80.1603848302668,28.68502531335694,0.01499333381652832,0.0021810677687228563,0.0009753291495144367,0.00028196941378752423,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_B,BFD+BestFit,30,0.0,0.0,894.2700570184031,22.430990725883397,4.095319869251839,8.026826943733605,178.49747350393375,10.553757116665833,3.7766134816293246,715.7725835144697,19.781168854535526,7.078600365025854,0.0007456986233592034,1.3204435633869423e-05,0.005316441700172921,0.00011365395457705606,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_B,BFD+NextFit,30,0.0,1.0,358.1364536871844,53.213304985696034,9.715375833355946,19.042136633377655,178.49747350393375,10.553757116665833,3.7766134816293246,179.63898018325074,52.23359011511697,18.691550169478575,0.000777618035984536,0.00014449393722625197,0.0009281347272917628,0.00038066101812239087,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_B,CostAwareBFD+CostAwareBestFit,30,0.0,0.0,349.7002957800376,5.2726925369198945,0.9626575470867224,1.886808792289976,66.0648734783853,1.1222987899611727,0.4016094641680247,283.63542230165234,4.621541899232588,1.653797529127771,0.0008669485648473104,3.041074198413919e-05,0.09958900408819318,0.013148513431193465,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_B,FFD+BestFit,30,0.0,0.0,888.8378184842738,20.6834961350684,3.7762724670826273,7.401494035481949,176.16739567280231,9.275566072005223,3.3192186905610073,712.6704228114717,19.61883491082428,7.0205099093171635,8.925991132855416e-05,6.4509827918872235e-06,0.005421815261555215,0.00015418212757399563,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_B,FFD+NextFit,30,0.0,1.0,534.834818868146,115.35889482675165,21.061556301825963,41.280650351578885,176.16739567280231,9.275566072005223,3.3192186905610073,358.6674231953437,116.69970489366472,41.76045307197804,0.00012527917666981618,0.0001038595274605755,0.0011802071084578833,0.000600385233731773,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_B,MILP(BFD-warm)+BestFit,30,0.0,0.0,785.1713656887002,20.647216211491756,3.7696486895734638,7.388511431563989,66.00374624838994,1.1025687912135793,0.39454917479060236,719.1676194403102,20.63345299577566,7.3835863280724645,0.01212451457977295,0.0017853684675913867,0.0053279708294818795,5.8194358379919205e-05,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_B,MILP(BFD-warm)+CostAwareBestFit,30,0.0,0.0,349.5928252957059,5.228091292182566,0.9545145111415746,1.8708484418374862,66.00374624838994,1.1025687912135793,0.39454917479060236,283.58907904731603,4.589422691902653,1.642303818397028,0.013371102015177409,0.004759262371565538,0.09989693318493664,0.006703774340279036,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_B,MILP+BalancedPrice,30,0.0,0.0,349.5928252957059,5.228091292182566,0.9545145111415746,1.8708484418374862,66.00374624838994,1.1025687912135793,0.39454917479060236,283.58907904731603,4.589422691902653,1.642303818397028,0.008501466115315754,0.0018036707274411573,0.04942201386050631,0.0011610703694721017,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_B,MILP+BestFit,30,0.0,0.0,785.1713656887002,20.647216211491756,3.7696486895734638,7.388511431563989,66.00374624838994,1.1025687912135793,0.39454917479060236,719.1676194403102,20.63345299577566,7.3835863280724645,0.008485770225524903,0.0017225875347044064,0.005767859751358628,0.0016279581988355926,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_B,MILP+CostAwareBestFit,30,0.0,0.0,349.5928252957059,5.228091292182566,0.9545145111415746,1.8708484418374862,66.00374624838994,1.1025687912135793,0.39454917479060236,283.58907904731603,4.589422691902653,1.642303818397028,0.009417883555094401,0.0038690363254604834,0.10107264446560293,0.010608215306545576,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,dense_B,MILP+NextFit,30,0.0,1.0,227.1714808029269,41.88211303835181,7.646592689028839,14.987321670496526,66.00374624838994,1.1025687912135793,0.39454917479060236,161.1677345545369,41.851812727181056,14.976478843397128,0.008682926495869955,0.0017750289855655464,0.0007408541316787402,0.00016931469625868818,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,sparse_A,BFD+BestFit,30,0.0,0.0,100918.8753312629,402587.8761482591,73502.15371483252,144064.22128107172,176.9458854189684,12.184563301059097,4.360189979915256,100741.92944584395,402587.53086802317,144064.09772412613,0.00044719992050280176,2.8818941705053154e-05,0.0036880235575760404,0.00018955556103042784,0.0,0.0,0.1,0.14406065133952367,0.1,0.14406065133952367
graph_sparsity,sparse_A,BFD+NextFit,30,0.0,1.0,493.75052424467015,92.11452556570968,16.81773450874184,32.962759637134006,176.9458854189684,12.184563301059097,4.360189979915256,316.8046388257017,93.44047193267264,33.43724345081606,0.0004547110991552472,4.057230121145943e-05,0.0011730277057116231,0.00037082878043144275,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,sparse_A,CostAwareBFD+CostAwareBestFit,30,0.0,0.0,455.4456598181939,15.357653683504331,2.803911117602542,5.495665790500983,79.48081630110298,2.6040690000307802,0.9318541239762959,375.96484351709086,14.572859066082955,5.214830643387038,0.0004933167481794953,3.329032909083274e-05,0.03414713603754838,0.0018391359739149858,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,sparse_A,FFD+BestFit,30,0.0,0.0,134250.57642820987,434172.3113271798,79268.65625268404,155366.56625526072,176.0060942067852,8.327550989814341,2.979975850251915,134074.5703340031,434170.7849269512,155366.02003995387,0.00012722630829860768,0.00011695408173642246,0.004428907033676903,0.003572664314984331,0.0,0.0,0.13333333333333333,0.15536662856620997,0.13333333333333333,0.15536662856620997
graph_sparsity,sparse_A,FFD+NextFit,30,0.0,1.0,571.6759756876032,105.34351721634825,19.23300688877592,37.6966935020008,176.0060942067852,8.327550989814341,2.979975850251915,395.66988148081805,105.15022105074372,37.627523357482644,0.00010749573508898418,2.16376625575748e-05,0.0011598820177217324,0.0003177737332859802,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,sparse_A,MILP(BFD-warm)+BestFit,30,0.0,0.0,100821.07415389083,305124.05094763177,55707.77518045782,109187.23935369732,78.46380836087054,2.4822452313163943,0.8882600482150572,100742.61034552999,305124.089846912,109187.253273626,0.010202693939208984,0.0016137230754456166,0.0037435902515426276,0.000211249547469501,0.0,0.0,0.1,0.10918885884810649,0.1,0.10918885884810649
graph_sparsity,sparse_A,MILP(BFD-warm)+CostAwareBestFit,30,0.0,0.0,454.58574691259827,17.253064905499926,3.1499642782810153,6.17392998543079,78.46380836087054,2.4822452313163943,0.8882600482150572,376.12193855172785,16.65838199063453,5.961125437368119,0.010417660077412924,0.0018771970239048208,0.0338365445456778,0.0017646801392917765,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,sparse_A,MILP+BalancedPrice,30,0.0,0.0,451.4953129710208,12.695693473234039,2.317905899487131,4.543095562994777,78.46380836087054,2.4822452313163943,0.8882600482150572,373.0315046101503,12.201461927296908,4.3662370756523705,0.009208607673645019,0.0013177795851877588,0.01737495556784173,0.0004258968578434457,0.0,0.0,0.2,0.17328098236844897,0.2,0.17328098236844897
graph_sparsity,sparse_A,MILP+BestFit,30,0.0,0.0,100821.07415389083,305124.05094763177,55707.77518045782,109187.23935369732,78.46380836087054,2.4822452313163943,0.8882600482150572,100742.61034552999,305124.089846912,109187.253273626,0.010605287551879884,0.008757904014530797,0.003781263902783394,0.00021918835910274078,0.0,0.0,0.1,0.10918885884810649,0.1,0.10918885884810649
graph_sparsity,sparse_A,MILP+CostAwareBestFit,30,0.0,0.0,454.58574691259827,17.253064905499926,3.1499642782810153,6.17392998543079,78.46380836087054,2.4822452313163943,0.8882600482150572,376.12193855172785,16.65838199063453,5.961125437368119,0.00903027057647705,0.001284411536760887,0.03341634050011635,0.0016805579382731313,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,sparse_A,MILP+NextFit,30,0.0,1.0,341.9501842723291,66.43289009046622,12.128930820936587,23.77270440903571,78.46380836087054,2.4822452313163943,0.8882600482150572,263.48637591145854,66.80279073527046,23.905071654803105,0.008821344375610352,0.001145769105634168,0.0009376707253977657,0.00020099891681921145,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,sparse_B,BFD+BestFit,30,0.0,0.0,913.2610235510601,27.964083935849434,5.1055198572108615,10.006818920133288,177.2395758799037,11.4457210040503,4.095798659474965,736.0214476711565,29.030056364270486,10.388272254686804,0.0004626125174884995,1.9383507257017417e-05,0.0037001319928094746,0.00018325801948039993,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,sparse_B,BFD+NextFit,30,0.0,1.0,388.01873838427827,46.2834366466681,8.450160763413793,16.562315096291034,177.2395758799037,11.4457210040503,4.095798659474965,210.77916250437465,41.7700167038691,14.947208512370105,0.0004632111794004838,4.228746946645355e-05,0.0007970471478377779,0.0001612679433220411,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,sparse_B,CostAwareBFD+CostAwareBestFit,30,0.0,0.0,433.7758413520565,10.287164716989556,1.878170722755476,3.681214616600733,77.61752643692643,2.1092824269601826,0.7547970227249522,356.15831491512995,9.846044102868662,3.5233616321234966,0.0005035749558980267,3.414881421481739e-05,0.029997390252538024,0.0012974823447325604,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,sparse_B,FFD+BestFit,30,0.0,0.03333333333333333,901.3332306884826,28.636307141594884,5.228250461699267,10.247370904930564,176.8137565243122,13.125150744721678,4.6967748739126645,724.5194741641706,28.086633297200432,10.050672645884886,7.424735619376103e-05,6.54282321323994e-06,0.0036407084437087176,0.00014514660667862953,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,sparse_B,FFD+NextFit,30,0.0,1.0,546.8067263226087,136.00218502417576,24.83048820257745,48.6677568770518,176.8137565243122,13.125150744721678,4.6967748739126645,369.9929697982964,136.71543688315433,48.92299077685057,7.098482456058264e-05,9.705093166664653e-06,0.0009108860744163394,0.00033081799489674893,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,sparse_B,MILP(BFD-warm)+BestFit,30,0.0,0.0,34132.689715570545,182578.1446873702,33334.056117571556,65334.74999044025,77.48136369544362,2.043823043768675,0.7313726832857016,34055.2083518751,182577.99431027516,65334.69617868789,0.0059195756912231445,0.0010966434347103686,0.0036737846365819376,0.00021106117949901672,0.0,0.0,0.03333333333333333,0.06533333333333331,0.03333333333333333,0.06533333333333331
graph_sparsity,sparse_B,MILP(BFD-warm)+CostAwareBestFit,30,0.0,0.0,434.5670783437389,11.127042640394638,2.0315107508219956,3.9817610716111114,77.48136369544362,2.043823043768675,0.7313726832857016,357.08571464829515,10.734908506367368,3.841437673905112,0.0059568564097086584,0.0011468260225532291,0.029876966611482203,0.0012751964750332913,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,sparse_B,MILP+BalancedPrice,30,0.0,0.0,433.78004748258275,9.852417076802983,1.7987970263047008,3.5256421715572137,77.48136369544362,2.043823043768675,0.7313726832857016,356.29868378713905,9.565552749678737,3.4229890904563463,0.004568998018900553,0.0008451686562960229,0.01740621242982646,0.0004024631287500627,0.0,0.0,0.06666666666666667,0.09078828894720777,0.06666666666666667,0.09078828894720777
graph_sparsity,sparse_B,MILP+BestFit,30,0.0,0.0,34132.689715570545,182578.1446873702,33334.056117571556,65334.74999044025,77.48136369544362,2.043823043768675,0.7313726832857016,34055.2083518751,182577.99431027516,65334.69617868789,0.004561519622802735,0.0008339067165177796,0.0037196250710015495,0.00019508318146665613,0.0,0.0,0.03333333333333333,0.06533333333333331,0.03333333333333333,0.06533333333333331
graph_sparsity,sparse_B,MILP+CostAwareBestFit,30,0.0,0.0,434.5670783437389,11.127042640394638,2.0315107508219956,3.9817610716111114,77.48136369544362,2.043823043768675,0.7313726832857016,357.08571464829515,10.734908506367368,3.841437673905112,0.005905826886494954,0.007903435887362108,0.030287879232006768,0.002370681397255707,0.0,0.0,0.0,0.0,0.0,0.0
graph_sparsity,sparse_B,MILP+NextFit,30,0.0,1.0,260.71539046028255,50.85872817070661,9.285490888373154,18.19956214121138,77.48136369544362,2.043823043768675,0.7313726832857016,183.23402676483892,50.91647728093636,18.22022739490586,0.0046654144922892255,0.0010274880956796994,0.0007517194530616204,0.00017417410628608887,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,long_A,BFD+BestFit,30,0.0,0.0,30568415.907711785,4048726.041489328,739192.8606941006,1448818.0069604372,179.62383673503834,8.856846990951137,3.169381991739585,30568236.28387505,4048724.963653472,1448817.6212618295,0.0006003194566195209,1.0741021286404642e-05,0.011763781992097695,0.0005597899410462583,0.0,0.0,30.566666666666666,1.4488079073812448,30.566666666666666,1.4488079073812448
horizon_stress,long_A,BFD+NextFit,30,0.0,1.0,399.0564061701223,70.9594953539699,12.955372091517448,25.3925292993742,179.62383673503834,8.856846990951137,3.169381991739585,219.43256943508388,70.94539039643348,25.387481905142835,0.0006897860594714682,0.00017671663915981816,0.0009224597985545794,0.00022420375433329225,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,long_A,CostAwareBFD+CostAwareBestFit,30,0.0,0.0,31067943.96083517,4209534.96866223,768552.419647702,1506362.742509496,70.06844354148811,1.9071515681526239,0.6824654238462482,31067873.892391626,4209534.395265228,1506362.5373220139,0.0007074541412293911,1.6811808345453584e-05,0.1672775487260272,0.0049113089442787165,0.0,0.0,31.066666666666666,1.5063353516302012,31.066666666666666,1.5063353516302012
horizon_stress,long_A,FFD+BestFit,30,0.0,0.0,30101745.189006623,4543705.33860771,829563.3028706972,1625944.0736265664,180.3951547912989,8.324524122530644,2.9788926997052094,30101564.793851834,4543706.924573384,1625944.6411570944,0.00011453889310359955,5.516557260226085e-06,0.011552436075483759,0.0011536804735243298,0.0,0.0,30.1,1.6259271166032463,30.1,1.6259271166032463
horizon_stress,long_A,FFD+NextFit,30,0.0,1.0,476.9462586452643,84.87082026543504,15.495220911115121,30.370632985785637,180.3951547912989,8.324524122530644,2.9788926997052094,296.55110385396546,84.04054988606022,30.073524546252486,0.0001243901749451955,1.2894663186928885e-05,0.0009754167248805363,0.0002996008720586256,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,long_A,MILP(BFD-warm)+BestFit,30,0.0,0.0,29968384.768684283,4468200.501917868,815778.0687854405,1598925.0148194635,69.22739594136785,1.6440645620088106,0.5883209477832899,29968315.541288342,4468200.197689562,1598924.9059527623,0.016612831751505533,0.002742834756735338,0.011782677688946327,0.0010097418134762841,0.0,0.0,29.966666666666665,1.5989070788333182,29.966666666666665,1.5989070788333182
horizon_stress,long_A,MILP(BFD-warm)+CostAwareBestFit,30,0.0,0.0,31101270.50510523,4285972.276394199,782507.8988742897,1533715.4817936078,69.22739594136785,1.6440645620088106,0.5883209477832899,31101201.277709283,4285971.804165385,1533715.312808697,0.016141764322916665,0.0029073263998820914,0.16679004181642085,0.006519793636367287,0.0,0.0,31.1,1.5336907329601415,31.1,1.5336907329601415
horizon_stress,long_A,MILP+BalancedPrice,30,0.0,0.0,511.5054434060667,22.56624503261523,4.120013814184088,8.075227075800813,69.22739594136785,1.6440645620088106,0.5883209477832899,442.27804746469894,22.702988369764093,8.124160050559524,0.012446840604146322,0.0015757871953784083,0.058203332017486294,0.0011808404859368342,0.0,0.0,95.9,4.91134135761652,95.9,4.91134135761652
horizon_stress,long_A,MILP+BestFit,30,0.0,0.0,29968384.768684283,4468200.501917868,815778.0687854405,1598925.0148194635,69.22739594136785,1.6440645620088106,0.5883209477832899,29968315.541288342,4468200.197689562,1598924.9059527623,0.012727594375610352,0.0030604170638730203,0.011281998634027937,0.0007068593107867551,0.0,0.0,29.966666666666665,1.5989070788333182,29.966666666666665,1.5989070788333182
horizon_stress,long_A,MILP+CostAwareBestFit,30,0.0,0.0,31101270.50510523,4285972.276394199,782507.8988742897,1533715.4817936078,69.22739594136785,1.6440645620088106,0.5883209477832899,31101201.277709283,4285971.804165385,1533715.312808697,0.013645601272583009,0.0020096013878093053,0.17981045412210125,0.02155764639907684,0.0,0.0,31.1,1.5336907329601415,31.1,1.5336907329601415
horizon_stress,long_A,MILP+NextFit,30,0.0,1.0,266.2547137091182,55.961593447174245,10.217142361650208,20.025599028834407,69.22739594136785,1.6440645620088106,0.5883209477832899,197.02731776775036,56.45141462414855,20.200879285912475,0.012653962771097819,0.001714250976998502,0.0007991180134316286,0.00018467831144162983,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,long_B,BFD+BestFit,30,0.0,1.0,34335001.838473804,5422467.44968181,990002.5798427456,1940405.0564917813,179.69806291744428,9.963451492082541,3.5653753267771138,34334822.14041088,5422465.429241613,1940404.333486542,0.0006444334518164397,5.200820750453889e-05,0.011663755510623257,0.001603010466970234,0.0,0.0,34.333333333333336,1.9403768642918124,34.333333333333336,1.9403768642918124
horizon_stress,long_B,BFD+NextFit,30,0.0,1.0,342.937504063445,50.096527202960296,9.14633266724418,17.92681202779859,179.69806291744428,9.963451492082541,3.5653753267771138,163.23944114600076,48.802099560479455,17.463607044819863,0.0007314250183602174,0.00020961218243985985,0.0006977180407072107,0.00019206454701089766,0.0,0.0,0.0,0.0,0.0,0.0
